date,prediction
2022-02-18 00:30:00,110.51769636134732
2022-02-18 01:00:00,109.76467249039239
2022-02-18 01:30:00,109.36026757028911
2022-02-18 02:00:00,109.01440419581155
2022-02-18 02:30:00,108.54337888116764
2022-02-18 03:00:00,107.66411396321456
2022-02-18 03:30:00,106.35337492297991
2022-02-18 04:00:00,105.53508917590653
2022-02-18 04:30:00,105.18273670811446
2022-02-18 05:00:00,105.87577380107966
2022-02-18 05:30:00,106.79554376475532
2022-02-18 06:00:00,106.84513450460646
2022-02-19 06:30:00,92.12983156589192
2022-02-19 07:00:00,91.1328572893297
2022-02-19 07:30:00,90.59316898507066
2022-02-19 08:00:00,90.64874780435011
2022-02-19 08:30:00,90.19318647600133
2022-02-19 09:00:00,89.12741913891122
2022-02-19 09:30:00,87.43424271050657
2022-02-19 10:00:00,86.70933342647328
2022-02-19 10:30:00,86.32205932732498
2022-02-19 11:00:00,87.39533223782564
2022-02-19 11:30:00,87.9006866385565
2022-02-19 12:00:00,88.24666081418198
2022-02-20 12:30:00,107.90050580355798
2022-02-20 13:00:00,107.58657242944307
2022-02-20 13:30:00,107.1903764291675
2022-02-20 14:00:00,106.66639780070548
2022-02-20 14:30:00,105.80857531359342
2022-02-20 15:00:00,104.80456757285958
2022-02-20 15:30:00,104.05493999796012
2022-02-20 16:00:00,103.29137556563019
2022-02-20 16:30:00,102.58053320994013
2022-02-20 17:00:00,103.66788750110766
2022-02-20 17:30:00,104.37155668683091
2022-02-20 18:00:00,104.84929269708513
2022-02-21 18:30:00,137.9983272890482
2022-02-21 19:00:00,137.60003088440357
2022-02-21 19:30:00,137.7653751017312
2022-02-21 20:00:00,137.4830730466237
2022-02-21 20:30:00,136.6552343136241
2022-02-21 21:00:00,135.2004441462252
2022-02-21 21:30:00,133.86922134595102
2022-02-21 22:00:00,132.81265050413737
2022-02-21 22:30:00,132.32634908340566
2022-02-21 23:00:00,133.27889209965633
2022-02-21 23:30:00,134.20319527551385
2022-02-22 00:00:00,134.30608618495046
2022-02-23 00:30:00,117.19598022718252
2022-02-23 01:00:00,116.21820345385585
2022-02-23 01:30:00,115.79735178944989
2022-02-23 02:00:00,115.19913157444759
2022-02-23 02:30:00,114.15078892222648
2022-02-23 03:00:00,112.50734775690937
2022-02-23 03:30:00,110.40034349338796
2022-02-23 04:00:00,109.73648082441134
2022-02-23 04:30:00,109.43571833457398
2022-02-23 05:00:00,110.0962473342309
2022-02-23 05:30:00,111.01019301147952
2022-02-23 06:00:00,111.11928878519903
2022-02-24 06:30:00,110.60200158258249
2022-02-24 07:00:00,109.88112931428604
2022-02-24 07:30:00,109.45384154841894
2022-02-24 08:00:00,108.70573146750172
2022-02-24 08:30:00,107.59528718059818
2022-02-24 09:00:00,106.48940501052377
2022-02-24 09:30:00,105.00462145413002
2022-02-24 10:00:00,104.56247669956068
2022-02-24 10:30:00,104.1475264006412
2022-02-24 11:00:00,104.73727273654906
2022-02-24 11:30:00,105.64444509145159
2022-02-24 12:00:00,106.05680360699824
2022-02-25 12:30:00,63.9765100081908
2022-02-25 13:00:00,62.23872166542911
2022-02-25 13:30:00,61.254106534299964
2022-02-25 14:00:00,61.070540345582515
2022-02-25 14:30:00,60.59774462129267
2022-02-25 15:00:00,59.5089402803199
2022-02-25 15:30:00,57.55012532596506
2022-02-25 16:00:00,57.44201231025309
2022-02-25 16:30:00,57.95380522116571
2022-02-25 17:00:00,58.61918538412456
2022-02-25 17:30:00,59.0606821928507
2022-02-25 18:00:00,59.12951861034952
2022-02-26 18:30:00,39.40188246518669
2022-02-26 19:00:00,39.307130622680184
2022-02-26 19:30:00,39.56766868274565
2022-02-26 20:00:00,40.008094815162096
2022-02-26 20:30:00,40.221104000215774
2022-02-26 21:00:00,39.81248261469044
2022-02-26 21:30:00,39.13991362508084
2022-02-26 22:00:00,39.08836459537645
2022-02-26 22:30:00,38.98486548398664
2022-02-26 23:00:00,39.250278794560096
2022-02-26 23:30:00,39.48762930570498
2022-02-27 00:00:00,39.66360802451126
2022-02-28 00:30:00,34.643211625831974
2022-02-28 01:00:00,34.57353576920172
2022-02-28 01:30:00,34.35702912182708
2022-02-28 02:00:00,34.405887008433616
2022-02-28 02:30:00,34.37178072900278
2022-02-28 03:00:00,34.04422965293779
2022-02-28 03:30:00,33.873620574544034
2022-02-28 04:00:00,33.73273269971658
2022-02-28 04:30:00,33.49252665029243
2022-02-28 05:00:00,33.815614367073174
2022-02-28 05:30:00,33.839693744798396
2022-02-28 06:00:00,33.95810103020334
2022-03-01 06:30:00,32.904711506131
2022-03-01 07:00:00,32.63256913345259
2022-03-01 07:30:00,32.24377934686253
2022-03-01 08:00:00,32.17475565133654
2022-03-01 08:30:00,32.23318248164335
2022-03-01 09:00:00,32.29794816131681
2022-03-01 09:30:00,32.23353776793284
2022-03-01 10:00:00,32.06279500554541
2022-03-01 10:30:00,32.00435131419436
2022-03-01 11:00:00,32.20663567074662
2022-03-01 11:30:00,32.2939141564807
2022-03-01 12:00:00,32.36014343501282
2022-03-02 12:30:00,29.718293600012192
2022-03-02 13:00:00,29.008912810822775
2022-03-02 13:30:00,28.551357287629198
2022-03-02 14:00:00,28.27869331403066
2022-03-02 14:30:00,28.16963167639849
2022-03-02 15:00:00,28.08164419880832
2022-03-02 15:30:00,27.602783014940684
2022-03-02 16:00:00,27.70202132539476
2022-03-02 16:30:00,28.03432894720535
2022-03-02 17:00:00,27.930785048666763
2022-03-02 17:30:00,28.22313237197448
2022-03-02 18:00:00,28.28702082571198
2022-03-03 18:30:00,24.635962069462416
2022-03-03 19:00:00,24.5833938498513
2022-03-03 19:30:00,24.665641722598256
2022-03-03 20:00:00,24.68526165521021
2022-03-03 20:30:00,24.802410083008063
2022-03-03 21:00:00,24.817374861957457
2022-03-03 21:30:00,24.734091239349617
2022-03-03 22:00:00,24.801480919034024
2022-03-03 22:30:00,24.949993598942044
2022-03-03 23:00:00,24.757968585633947
2022-03-03 23:30:00,24.788478645198953
2022-03-04 00:00:00,24.69684218170716
2022-03-05 00:30:00,24.435785644531105
2022-03-05 01:00:00,24.388104719031027
2022-03-05 01:30:00,24.20040004722116
2022-03-05 02:00:00,24.112457055689696
2022-03-05 02:30:00,24.04013250966227
2022-03-05 03:00:00,23.8246519772661
2022-03-05 03:30:00,23.68095643748144
2022-03-05 04:00:00,23.651330077289025
2022-03-05 04:30:00,23.60215634719293
2022-03-05 05:00:00,23.60240956394671
2022-03-05 05:30:00,23.487622585613668
2022-03-05 06:00:00,23.438970644619005
2022-03-06 06:30:00,23.210776583770492
2022-03-06 07:00:00,22.924106012752663
2022-03-06 07:30:00,22.528216522174297
2022-03-06 08:00:00,22.481644511423536
2022-03-06 08:30:00,22.5004704695055
2022-03-06 09:00:00,22.48151383833062
2022-03-06 09:30:00,22.407389676919905
2022-03-06 10:00:00,22.25118956519554
2022-03-06 10:30:00,22.1951247865337
2022-03-06 11:00:00,22.343087675963236
2022-03-06 11:30:00,22.188323763900627
2022-03-06 12:00:00,22.18731270342596
2022-03-07 12:30:00,22.541893237779245
2022-03-07 13:00:00,22.585061726312713
