date,prediction
2022-02-18 00:30:00,108.16679468407197
2022-02-18 01:00:00,107.64241620798924
2022-02-18 01:30:00,108.10660557355128
2022-02-18 02:00:00,109.25158609651396
2022-02-18 02:30:00,109.21052222761061
2022-02-18 03:00:00,108.93810556187312
2022-02-18 03:30:00,109.30787307965177
2022-02-18 04:00:00,108.98471912305435
2022-02-18 04:30:00,107.77573407612992
2022-02-18 05:00:00,106.82311398081983
2022-02-18 05:30:00,106.21220462566133
2022-02-18 06:00:00,106.02468572642825
2022-02-19 06:30:00,91.20636180736435
2022-02-19 07:00:00,90.64424831425676
2022-02-19 07:30:00,90.79596399039156
2022-02-19 08:00:00,91.72180392999616
2022-02-19 08:30:00,91.44695445644587
2022-02-19 09:00:00,90.94516496221294
2022-02-19 09:30:00,91.17706212990421
2022-02-19 10:00:00,90.89110845435695
2022-02-19 10:30:00,89.6736447108969
2022-02-19 11:00:00,89.26963482097312
2022-02-19 11:30:00,88.52447783151973
2022-02-19 12:00:00,88.71539784424951
2022-02-20 12:30:00,106.0205860839556
2022-02-20 13:00:00,105.52809906870584
2022-02-20 13:30:00,105.53853364637415
2022-02-20 14:00:00,106.30132728810993
2022-02-20 14:30:00,106.68592288994354
2022-02-20 15:00:00,106.8543984440599
2022-02-20 15:30:00,107.52403722505143
2022-02-20 16:00:00,107.21591368503994
2022-02-20 16:30:00,106.39559016033327
2022-02-20 17:00:00,105.81152840505726
2022-02-20 17:30:00,105.36925839701637
2022-02-20 18:00:00,105.02356363298126
2022-02-21 18:30:00,135.31009874312548
2022-02-21 19:00:00,134.60736895843888
2022-02-21 19:30:00,135.2298016329799
2022-02-21 20:00:00,136.62254315754973
2022-02-21 20:30:00,136.40616296800692
2022-02-21 21:00:00,136.06047302141303
2022-02-21 21:30:00,136.82140713084044
2022-02-21 22:00:00,136.4061918726542
2022-02-21 22:30:00,134.65009002711963
2022-02-21 23:00:00,133.39526220960815
2022-02-21 23:30:00,132.44744028574664
2022-02-22 00:00:00,132.31842921005077
2022-02-23 00:30:00,116.51500600701577
2022-02-23 01:00:00,115.63073576764192
2022-02-23 01:30:00,115.64607450046552
2022-02-23 02:00:00,116.2572247276847
2022-02-23 02:30:00,115.77470018086431
2022-02-23 03:00:00,115.14935777183034
2022-02-23 03:30:00,115.51955885931821
2022-02-23 04:00:00,115.0984374182043
2022-02-23 04:30:00,113.796215614035
2022-02-23 05:00:00,112.85297989420869
2022-02-23 05:30:00,112.01015891903528
2022-02-23 06:00:00,111.75834163192644
2022-02-24 06:30:00,110.63027032762294
2022-02-24 07:00:00,109.99294212484993
2022-02-24 07:30:00,109.9014396464419
2022-02-24 08:00:00,110.49500621323202
2022-02-24 08:30:00,110.33754332972958
2022-02-24 09:00:00,110.08126509205711
2022-02-24 09:30:00,110.77678798468844
2022-02-24 10:00:00,110.3731442202969
2022-02-24 10:30:00,109.1491480265514
2022-02-24 11:00:00,108.53263116982046
2022-02-24 11:30:00,107.85447997020478
2022-02-24 12:00:00,107.67219281212951
2022-02-25 12:30:00,63.742656959366876
2022-02-25 13:00:00,63.353111436686454
2022-02-25 13:30:00,63.462000060433795
2022-02-25 14:00:00,64.25648764791279
2022-02-25 14:30:00,63.9300144743193
2022-02-25 15:00:00,63.14467520770463
2022-02-25 15:30:00,63.39277824763791
2022-02-25 16:00:00,63.1629477622272
2022-02-25 16:30:00,62.28057559469146
2022-02-25 17:00:00,62.268828264292495
2022-02-25 17:30:00,61.58969430666927
2022-02-25 18:00:00,61.63878885007542
2022-02-26 18:30:00,39.5239528124543
2022-02-26 19:00:00,39.411324649965024
2022-02-26 19:30:00,39.54458711753176
2022-02-26 20:00:00,40.028918204807184
2022-02-26 20:30:00,40.17003189719151
2022-02-26 21:00:00,40.11424111049868
2022-02-26 21:30:00,40.17586581850098
2022-02-26 22:00:00,40.11484810809158
2022-02-26 22:30:00,39.936195709411834
2022-02-26 23:00:00,40.04004769837053
2022-02-26 23:30:00,39.920139177847446
2022-02-27 00:00:00,40.054986583573395
2022-02-28 00:30:00,34.38103804447455
2022-02-28 01:00:00,34.180699331992365
2022-02-28 01:30:00,33.937534771483016
2022-02-28 02:00:00,33.85865639777479
2022-02-28 02:30:00,33.935318748524836
2022-02-28 03:00:00,33.930415195549706
2022-02-28 03:30:00,34.05489606996449
2022-02-28 04:00:00,34.0401643347338
2022-02-28 04:30:00,34.08342676337093
2022-02-28 05:00:00,34.214828494268964
2022-02-28 05:30:00,34.15768159787456
2022-02-28 06:00:00,34.04442837238784
2022-03-01 06:30:00,33.09075235418178
2022-03-01 07:00:00,32.97710891595678
2022-03-01 07:30:00,32.91155438028461
2022-03-01 08:00:00,32.90659783545614
2022-03-01 08:30:00,32.90179544874649
2022-03-01 09:00:00,32.78127722081983
2022-03-01 09:30:00,32.90308080228025
2022-03-01 10:00:00,32.84740262327579
2022-03-01 10:30:00,32.8523188220341
2022-03-01 11:00:00,32.92777259721973
2022-03-01 11:30:00,32.8992518397858
2022-03-01 12:00:00,32.75912210976931
2022-03-02 12:30:00,30.168218522141242
2022-03-02 13:00:00,29.938083333573786
2022-03-02 13:30:00,29.918630505953924
2022-03-02 14:00:00,29.87290726812696
2022-03-02 14:30:00,29.682690601814354
2022-03-02 15:00:00,29.439191831320827
2022-03-02 15:30:00,29.36809784043336
2022-03-02 16:00:00,29.336505738408306
2022-03-02 16:30:00,29.44723018362056
2022-03-02 17:00:00,29.457065441492908
2022-03-02 17:30:00,29.51160580110077
2022-03-02 18:00:00,29.480281593970695
2022-03-03 18:30:00,25.043369459801962
2022-03-03 19:00:00,24.88031744122171
2022-03-03 19:30:00,24.78733239528023
2022-03-03 20:00:00,24.77096694529803
2022-03-03 20:30:00,24.71491661895983
2022-03-03 21:00:00,24.653797441194865
2022-03-03 21:30:00,24.517483726799576
2022-03-03 22:00:00,24.420174726278958
2022-03-03 22:30:00,24.4208073165283
2022-03-03 23:00:00,24.527196892646167
2022-03-03 23:30:00,24.507643500940976
2022-03-04 00:00:00,24.549731979372403
2022-03-05 00:30:00,24.672980492106777
2022-03-05 01:00:00,24.51338378323686
2022-03-05 01:30:00,24.139015609099378
2022-03-05 02:00:00,23.793080876273834
2022-03-05 02:30:00,23.657807729180643
2022-03-05 03:00:00,23.566758090246665
2022-03-05 03:30:00,23.472769209992336
2022-03-05 04:00:00,23.44976954127908
2022-03-05 04:30:00,23.50196531246638
2022-03-05 05:00:00,23.6589398278658
2022-03-05 05:30:00,23.576421576230743
2022-03-05 06:00:00,23.564687493795113
2022-03-06 06:30:00,23.645825849612596
2022-03-06 07:00:00,23.468492526555107
2022-03-06 07:30:00,23.13746927973553
2022-03-06 08:00:00,22.8619387404337
2022-03-06 08:30:00,22.756799290310717
2022-03-06 09:00:00,22.66685043669401
2022-03-06 09:30:00,22.651167256823662
2022-03-06 10:00:00,22.629238264420092
2022-03-06 10:30:00,22.641725072045322
2022-03-06 11:00:00,22.86770341102573
2022-03-06 11:30:00,22.817265403701185
2022-03-06 12:00:00,22.854292859047824
2022-03-07 12:30:00,23.003734100749732
2022-03-07 13:00:00,23.183808547857666
2022-03-07 13:30:00,23.141697186580473
2022-03-07 14:00:00,23.06978904812794
2022-03-07 14:30:00,23.08747748790338
2022-03-07 15:00:00,23.08287382064379
2022-03-07 15:30:00,22.99241190953785
2022-03-07 16:00:00,22.93202709046786
2022-03-07 16:30:00,23.065653274846202
2022-03-07 17:00:00,23.26396625329814
2022-03-07 17:30:00,23.352248272254997
2022-03-07 18:00:00,23.408054715631767
2022-03-08 18:30:00,22.11720327708649
2022-03-08 19:00:00,22.098674193819306
2022-03-08 19:30:00,21.964486777539594
2022-03-08 20:00:00,21.735333744799533
2022-03-08 20:30:00,21.382957791981543
2022-03-08 21:00:00,21.11417347691898
2022-03-08 21:30:00,20.91371493058661
2022-03-08 22:00:00,20.79839863590024
2022-03-08 22:30:00,20.65893371277121
2022-03-08 23:00:00,20.74208756555636
2022-03-08 23:30:00,20.56655807314323
2022-03-09 00:00:00,20.627877475808628
2022-03-10 00:30:00,21.236145066641715
2022-03-10 01:00:00,21.12564440662833
2022-03-10 01:30:00,20.852034822010356
2022-03-10 02:00:00,20.484420700454113
2022-03-10 02:30:00,20.237202865343807
2022-03-10 03:00:00,20.042934128790552
2022-03-10 03:30:00,19.86874870247597
2022-03-10 04:00:00,19.820774214151946
2022-03-10 04:30:00,19.902335300435908
2022-03-10 05:00:00,20.033994764438866
2022-03-10 05:30:00,19.995294452630866
2022-03-10 06:00:00,19.982840764913973
2022-03-11 06:30:00,20.561899607489835
2022-03-11 07:00:00,20.28013349271736
2022-03-11 07:30:00,20.09526599269213
2022-03-11 08:00:00,19.892969592536833
2022-03-11 08:30:00,19.737119949660745
2022-03-11 09:00:00,19.68750873568446
2022-03-11 09:30:00,19.633702734771568
2022-03-11 10:00:00,19.61789731233043
2022-03-11 10:30:00,19.618584399883495
2022-03-11 11:00:00,19.749970474097594
2022-03-11 11:30:00,19.79518215988571
2022-03-11 12:00:00,19.942115923436024
2022-03-12 12:30:00,20.879051032335315
2022-03-12 13:00:00,20.854616970500757
2022-03-12 13:30:00,20.563301482882945
2022-03-12 14:00:00,20.474918899840755
2022-03-12 14:30:00,20.722419157442197
2022-03-12 15:00:00,20.948629937961154
2022-03-12 15:30:00,20.870686750028483
2022-03-12 16:00:00,20.810734898487553
2022-03-12 16:30:00,20.98141322759875
2022-03-12 17:00:00,21.375662379443945
2022-03-12 17:30:00,21.48508333044537
2022-03-12 18:00:00,21.51280228500734
2022-03-13 18:30:00,20.260623457983087
2022-03-13 19:00:00,20.160543525494518
2022-03-13 19:30:00,19.94432351587208
2022-03-13 20:00:00,19.789502396695063
2022-03-13 20:30:00,19.68466223010747
2022-03-13 21:00:00,19.67984840197494
2022-03-13 21:30:00,19.511418613550113
2022-03-13 22:00:00,19.397625834647492
2022-03-13 22:30:00,19.314220872739085
2022-03-13 23:00:00,19.47828485506424
2022-03-13 23:30:00,19.376043698011287
2022-03-14 00:00:00,19.460569919362122
2022-03-15 00:30:00,20.88030296487066
2022-03-15 01:00:00,20.687374681335044
2022-03-15 01:30:00,20.662166818005577
2022-03-15 02:00:00,20.640627436160145
2022-03-15 02:30:00,20.63843911348894
2022-03-15 03:00:00,20.73461571423432
2022-03-15 03:30:00,20.566064285418854
2022-03-15 04:00:00,20.58631439955954
2022-03-15 04:30:00,20.674684938998695
2022-03-15 05:00:00,20.71432465184332
2022-03-15 05:30:00,20.85484278805764
2022-03-15 06:00:00,20.959156649192668
2022-03-16 06:30:00,20.135669269969085
2022-03-16 07:00:00,19.992860440457775
2022-03-16 07:30:00,19.920185124492
2022-03-16 08:00:00,19.75595253172438
2022-03-16 08:30:00,19.706191374890324
2022-03-16 09:00:00,19.673601987261566
2022-03-16 09:30:00,19.646130528741935
2022-03-16 10:00:00,19.60419470297896
2022-03-16 10:30:00,19.750136073639304
2022-03-16 11:00:00,19.814054485839353
2022-03-16 11:30:00,19.953935515453196
2022-03-16 12:00:00,19.885521828420856
2022-03-17 12:30:00,21.17469017344219
2022-03-17 13:00:00,21.19844015862444
2022-03-17 13:30:00,21.263190181613957
2022-03-17 14:00:00,21.29383874261385
2022-03-17 14:30:00,21.406951057945072
2022-03-17 15:00:00,21.546048049001428
2022-03-17 15:30:00,21.33348869252105
2022-03-17 16:00:00,21.29964255491574
2022-03-17 16:30:00,21.536442673401982
2022-03-17 17:00:00,21.72319499730197
2022-03-17 17:30:00,21.885267569865515
2022-03-17 18:00:00,21.836850479130007
2022-03-18 18:30:00,19.453502733102006
2022-03-18 19:00:00,19.193501817731846
2022-03-18 19:30:00,19.10432134598868
2022-03-18 20:00:00,19.089788330208044
2022-03-18 20:30:00,19.11322277299081
2022-03-18 21:00:00,19.22157666076346
2022-03-18 21:30:00,19.00884809166046
2022-03-18 22:00:00,18.885839547716536
2022-03-18 22:30:00,18.927003378525058
2022-03-18 23:00:00,18.992633788896335
2022-03-18 23:30:00,19.07392028103113
2022-03-19 00:00:00,19.1490681486997
2022-03-20 00:30:00,19.89225540687694
2022-03-20 01:00:00,19.59106838003264
2022-03-20 01:30:00,19.257628584264374
2022-03-20 02:00:00,18.93610954677876
2022-03-20 02:30:00,18.909823178797637
2022-03-20 03:00:00,18.949664621993072
2022-03-20 03:30:00,18.815421202959257
2022-03-20 04:00:00,18.801067034683665
2022-03-20 04:30:00,18.979155190561286
2022-03-20 05:00:00,19.09194172643045
2022-03-20 05:30:00,19.138078963111695
2022-03-20 06:00:00,19.062822703015822
2022-03-21 06:30:00,19.657039022189615
2022-03-21 07:00:00,19.47937600549908
2022-03-21 07:30:00,19.269958222870017
2022-03-21 08:00:00,19.048667856370436
2022-03-21 08:30:00,19.088079342937576
2022-03-21 09:00:00,19.100626368577974
2022-03-21 09:30:00,19.05168357457005
2022-03-21 10:00:00,19.004361247350296
2022-03-21 10:30:00,19.158839726021007
2022-03-21 11:00:00,19.256382673530553
2022-03-21 11:30:00,19.349852474494128
2022-03-21 12:00:00,19.219049912847012
2022-03-22 12:30:00,19.11148427889291
2022-03-22 13:00:00,19.2155506439856
2022-03-22 13:30:00,19.278441736846883
2022-03-22 14:00:00,19.275051462592927
2022-03-22 14:30:00,19.43444252694104
2022-03-22 15:00:00,19.57270971374838
2022-03-22 15:30:00,19.429203559621428
2022-03-22 16:00:00,19.350007836973262
2022-03-22 16:30:00,19.632995173093345
2022-03-22 17:00:00,19.764379440766987
2022-03-22 17:30:00,20.030821877219665
2022-03-22 18:00:00,20.003877326332756
2022-03-23 18:30:00,20.10664840191918
2022-03-23 19:00:00,20.05036804276304
2022-03-23 19:30:00,19.979201188077223
2022-03-23 20:00:00,19.882651837817953
2022-03-23 20:30:00,19.777292591939606
2022-03-23 21:00:00,19.73642563594586
2022-03-23 21:30:00,19.596608437428095
2022-03-23 22:00:00,19.442672523074048
2022-03-23 22:30:00,19.402257804374212
2022-03-23 23:00:00,19.475433532046033
2022-03-23 23:30:00,19.480061888691843
2022-03-24 00:00:00,19.502534047592228
2022-03-25 00:30:00,19.29542923892577
2022-03-25 01:00:00,19.10327415470491
2022-03-25 01:30:00,18.806147628623386
2022-03-25 02:00:00,18.43325178495676
2022-03-25 02:30:00,18.23081748554673
2022-03-25 03:00:00,18.115535515129004
2022-03-25 03:30:00,17.948237825389334
2022-03-25 04:00:00,17.905994887749
2022-03-25 04:30:00,18.026120193126683
2022-03-25 05:00:00,18.149173900581985
2022-03-25 05:30:00,18.133165543429733
2022-03-25 06:00:00,18.092768287954296
2022-03-26 06:30:00,19.68383603893936
2022-03-26 07:00:00,19.500900935020873
2022-03-26 07:30:00,19.240858469220246
2022-03-26 08:00:00,18.974211893696147
2022-03-26 08:30:00,18.860712978707546
2022-03-26 09:00:00,18.817825708304913
2022-03-26 09:30:00,18.760777569455378
2022-03-26 10:00:00,18.711529470110555
2022-03-26 10:30:00,18.694228834352796
2022-03-26 11:00:00,18.833090975149993
2022-03-26 11:30:00,18.813807962332906
2022-03-26 12:00:00,18.891266395243473
2022-03-27 12:30:00,19.259879533671352
2022-03-27 13:00:00,19.30671409496825
2022-03-27 13:30:00,19.080640009343725
2022-03-27 14:00:00,18.912597422756427
2022-03-27 14:30:00,19.014108135285383
2022-03-27 15:00:00,19.1468623628041
2022-03-27 15:30:00,18.976522458938142
2022-03-27 16:00:00,18.944176954270816
2022-03-27 16:30:00,19.136905313996074
2022-03-27 17:00:00,19.443601687048087
2022-03-27 17:30:00,19.55707892355123
2022-03-27 18:00:00,19.639111516893955
2022-03-28 18:30:00,19.759675209422063
2022-03-28 19:00:00,19.832639571860646
2022-03-28 19:30:00,19.627072731301574
2022-03-28 20:00:00,19.41705216634068
2022-03-28 20:30:00,19.20146504805766
2022-03-28 21:00:00,19.06183572974722
2022-03-28 21:30:00,18.9136819492096
2022-03-28 22:00:00,18.779984105393204
2022-03-28 22:30:00,18.626739493853286
2022-03-28 23:00:00,18.826526007136383
2022-03-28 23:30:00,18.66648579258476
2022-03-29 00:00:00,18.77751576895147
2022-03-30 00:30:00,19.395469427524326
2022-03-30 01:00:00,19.326477647546376
2022-03-30 01:30:00,19.0711315847487
2022-03-30 02:00:00,18.686974370065506
2022-03-30 02:30:00,18.44797749838594
2022-03-30 03:00:00,18.254823397293443
2022-03-30 03:30:00,18.068469114473714
2022-03-30 04:00:00,18.026395991636154
2022-03-30 04:30:00,18.149693582052887
2022-03-30 05:00:00,18.28426278054876
2022-03-30 05:30:00,18.28887969577169
2022-03-30 06:00:00,18.29214832963501
2022-03-31 06:30:00,21.668657949684942
2022-03-31 07:00:00,21.54611368663796
2022-03-31 07:30:00,21.464897649580912
2022-03-31 08:00:00,21.247118595545775
2022-03-31 08:30:00,20.759527907109312
2022-03-31 09:00:00,20.481146646969428
2022-03-31 09:30:00,20.3371653727028
2022-03-31 10:00:00,20.292651011530328
2022-03-31 10:30:00,20.235534224143503
2022-03-31 11:00:00,20.54375772606018
2022-03-31 11:30:00,20.525321378536354
2022-03-31 12:00:00,20.801215634649797
2022-04-01 12:30:00,20.601247865141048
2022-04-01 13:00:00,20.74136374501404
2022-04-01 13:30:00,20.968380844756098
2022-04-01 14:00:00,21.23451918023218
2022-04-01 14:30:00,21.44095978419134
2022-04-01 15:00:00,21.668173796842993
2022-04-01 15:30:00,21.617659914819335
2022-04-01 16:00:00,21.728477923772658
2022-04-01 16:30:00,21.85672844593696
2022-04-01 17:00:00,22.005696374039648
2022-04-01 17:30:00,22.192451708840395
2022-04-01 18:00:00,22.480944175907133
2022-04-02 18:30:00,20.93428118930693
2022-04-02 19:00:00,20.90092402198478
2022-04-02 19:30:00,20.840801753460923
2022-04-02 20:00:00,20.807822755274028
2022-04-02 20:30:00,20.72803388517646
2022-04-02 21:00:00,20.717937130573247
2022-04-02 21:30:00,20.48747917344449
2022-04-02 22:00:00,20.45369686693526
2022-04-02 22:30:00,20.41069578448396
2022-04-02 23:00:00,20.51999750381535
2022-04-02 23:30:00,20.441293160170957
2022-04-03 00:00:00,20.69777613909501
2022-04-04 00:30:00,20.823369240249946
2022-04-04 01:00:00,21.042373128713596
2022-04-04 01:30:00,20.90912571565066
2022-04-04 02:00:00,20.952276138779574
2022-04-04 02:30:00,21.34315067305475
2022-04-04 03:00:00,21.589453194334503
2022-04-04 03:30:00,21.91905770471672
2022-04-04 04:00:00,22.031624444830523
2022-04-04 04:30:00,22.349637589473055
